,Reef,Treatment,Genus,Species,Genus.species,Individual,Species.Code,Indiviual.code,Body.length,tile.kind,crown,outside,targetcrevice,opencrevice,othercrevice,Video_code,ColourCode,tile.number,video.length.min.sec.,video.length.min,comment,Area.crown.cm2,Area.target.cm2,Area.other.cm2,Area.open.cm2,Area.outside.cm2,Date,colour,Location,NA
999,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,7,NA,NA,15,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,d2,0
1000,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,large crevice,2,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,d4,0
1001,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,7,NA,NA,15,large crevice,0,0,1,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,d6,0
1002,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,f4,0
1003,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,large crevice,2,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,f6,0
1004,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,f8,0
1005,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,large crevice,0,0,0,0,1,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,g4,0
1006,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,g7,0
1007,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,large crevice,0,0,0,1,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,g2,0
1008,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,g3,0
1009,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h4,0
1010,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,12,NA,NA,9,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,b7,0
1011,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,13,NA,NA,8,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h8,0
1012,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,13,NA,NA,8,large crevice,0,1,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h9,0
1013,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,13,NA,NA,8,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,f8,0
1014,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,14,NA,NA,8,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,b4,0
1015,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,14,NA,NA,8,large crevice,0,1,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,i8,0
1016,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,14,NA,NA,8,large crevice,0,1,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,i7,0
1017,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,14,NA,NA,8,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h6,0
1018,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,8,NA,NA,14,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,g3,0
1019,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,b2,0
1020,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,large crevice,0,0,0,1,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,c2,0
1021,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,15,NA,NA,10,large crevice,0,0,1,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,e6,0
1022,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,15,NA,NA,10,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,b6,0
1023,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,15,NA,NA,10,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,b7,0
1024,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,15,NA,NA,10,large crevice,0,1,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,b9,0
1025,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,15,NA,NA,10,large crevice,0,1,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,a4,0
1026,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,15,NA,NA,10,large crevice,0,0,1,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,e7,0
1027,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,15,NA,NA,10,large crevice,0,0,1,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,d7,0
1028,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,15,NA,NA,10,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,d8,0
1029,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,15,NA,NA,10,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,b8,0
1030,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,9,NA,NA,13,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,d4,0
1031,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,9,NA,NA,13,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,b4,0
1032,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,9,NA,NA,13,large crevice,0,0,1,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,c7,0
1033,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,9,NA,NA,13,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,c4,0
1034,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,large crevice,0,0,1,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,e6,0
1035,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,16,NA,NA,9,large crevice,0,1,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,d9,0
1036,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,16,NA,NA,9,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,d8,0
1037,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,16,NA,NA,9,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,e8,0
1038,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,16,NA,NA,9,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,d4,0
1039,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,16,NA,NA,9,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,e3,0
1040,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,19,NA,NA,9,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h2,0
1041,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h2,0
1042,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,23,NA,NA,9,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,c4,0
1043,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,12,NA,NA,14,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,f8,0
1044,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,13,NA,NA,14,large crevice,0,0,1,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,d6,0
1045,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,13,NA,NA,14,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,f6,0
1046,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,13,NA,NA,14,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,e4,0
1047,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,13,NA,NA,14,large crevice,1,0,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,f2,0
1048,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,14,NA,NA,13,large crevice,0,1,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,b9,0
1049,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,14,NA,NA,13,large crevice,0,1,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,c9,0
1050,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,14,NA,NA,13,large crevice,0,1,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,d9,0
1051,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,14,NA,NA,13,large crevice,0,1,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,e9,0
1052,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,14,NA,NA,13,large crevice,0,1,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,f9,0
1053,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,14,NA,NA,13,large crevice,0,1,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,g9,0
1054,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,14,NA,NA,13,large crevice,0,1,0,0,0,red-topleft#2,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h9,0
1055,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,9,NA,NA,9,large crevice,0,0,0,1,0,red-topleft#3,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h7,0
1056,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,10,NA,NA,9,large crevice,1,0,0,0,0,red-topleft#3,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,b2,0
1057,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,15,NA,NA,15,large crevice,1,0,0,0,0,red-topleft#3,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h6,0
1058,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,15,NA,NA,15,large crevice,1,0,0,0,0,red-topleft#3,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h4,0
1059,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,24,NA,NA,9,large crevice,0,0,0,1,0,red-topleft#3,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,b3,0
1060,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,11,NA,NA,9,large crevice,1,0,0,0,0,red-topleft#3,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,f8,0
1061,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,17,NA,NA,16,large crevice,1,0,0,0,0,red-topleft#3,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h6,0
1062,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,17,NA,NA,16,large crevice,1,0,0,0,0,red-topleft#3,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h8,0
1063,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,17,NA,NA,16,large crevice,1,0,0,0,0,red-topleft#3,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,g7,0
1064,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,17,NA,NA,16,large crevice,1,0,0,0,0,red-topleft#3,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,f8,0
1065,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,17,NA,NA,16,large crevice,1,0,0,0,0,red-topleft#3,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,c8,0
1066,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,19,NA,NA,16,large crevice,0,1,0,0,0,red-topleft#3,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,i9,0
1067,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,19,NA,NA,16,large crevice,1,0,0,0,0,red-topleft#3,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h6,0
1068,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,19,NA,NA,16,large crevice,1,0,0,0,0,red-topleft#3,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h4,0
1069,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,19,NA,NA,16,large crevice,1,0,0,0,0,red-topleft#3,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h2,0
1070,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,19,NA,NA,16,large crevice,1,0,0,0,0,red-topleft#3,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h8,0
1071,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,19,NA,NA,16,large crevice,1,0,0,0,0,red-topleft#3,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,g3,0
1072,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,26,NA,NA,9,large crevice,1,0,0,0,0,red-topleft#3,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,b7,0
1073,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,26,NA,NA,9,large crevice,1,0,0,0,0,red-topleft#3,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,c4,0
1074,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,26,NA,NA,9,large crevice,0,0,1,0,0,red-topleft#3,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,c6,0
1075,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,f2,0
1076,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,large crevice,2,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,d2,0
1077,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,large crevice,2,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,b2,0
1078,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,21,NA,NA,16,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,g7,0
1079,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,21,NA,NA,16,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h6,0
1080,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,21,NA,NA,16,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h4,0
1081,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,22,NA,NA,15,large crevice,1,0,0,0,0,red-topleft#4,NA,72,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,f2,0
1082,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,14,NA,NA,10,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,b6,0
1083,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,14,NA,NA,10,large crevice,0,1,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,a6,0
1084,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,14,NA,NA,10,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,c8,0
1085,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,14,NA,NA,10,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,f2,0
1086,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,14,NA,NA,10,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,g3,0
1087,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,large crevice,0,0,0,1,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h5,0
1088,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,g5,0
1089,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,f4,0
1090,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,g7,0
1091,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,f7,0
1092,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,f8,0
1093,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,28,NA,NA,9,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h6,0
1094,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,28,NA,NA,9,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h8,0
1095,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,28,NA,NA,9,large crevice,0,1,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,g9,0
1096,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,28,NA,NA,9,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,g7,0
1097,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,24,NA,NA,15,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,f6,0
1098,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,24,NA,NA,15,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,g5,0
1099,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,30,NA,NA,10,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,e8,0
1100,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,30,NA,NA,10,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,c8,0
1101,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,30,NA,NA,10,large crevice,0,0,1,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,c7,0
1102,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,30,NA,NA,10,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,b7,0
1103,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,15,NA,NA,10,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,f8,0
1104,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,15,NA,NA,10,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,f7,0
1105,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,15,NA,NA,10,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,f6,0
1106,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,15,NA,NA,10,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,e8,0
1107,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,15,NA,NA,10,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,d8,0
1108,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,15,NA,NA,10,large crevice,0,0,1,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,c7,0
1109,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,15,NA,NA,10,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,f4,0
1110,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,large crevice,0,0,0,1,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,c2,0
1111,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,31,NA,NA,9,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h2,0
1112,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,31,NA,NA,9,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h4,0
1113,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,31,NA,NA,9,large crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,g5,0
1114,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,17,NA,NA,10,large crevice,1,0,0,0,0,red-topleft#5,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h4,0
1115,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,17,NA,NA,10,large crevice,1,0,0,0,0,red-topleft#5,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h6,0
1116,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,27,NA,NA,16,large crevice,0,1,0,0,0,red-topleft#5,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,e1,0
1117,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,27,NA,NA,16,large crevice,1,0,0,0,0,red-topleft#5,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,d2,0
1118,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,18,NA,NA,10,large crevice,1,0,0,0,0,red-topleft#5,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,f7,0
